Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;21/08/2020;11:55:00;101.725;101.815;101.580;101.635;3.437.863.763,85;169.027
WINFUT;21/08/2020;11:50:00;101.540;101.740;101.520;101.720;2.967.470.789,90;145.989
WINFUT;21/08/2020;11:45:00;101.460;101.565;101.365;101.540;2.915.815.076,16;143.671
WINFUT;21/08/2020;11:40:00;101.375;101.475;101.330;101.460;2.391.820.432,42;117.934
WINFUT;21/08/2020;11:35:00;101.205;101.385;101.130;101.375;2.384.279.142,33;117.698
WINFUT;21/08/2020;11:30:00;101.270;101.315;101.090;101.205;2.303.810.377,16;113.829
WINFUT;21/08/2020;11:25:00;101.180;101.345;101.130;101.270;2.051.521.823,41;101.289
WINFUT;21/08/2020;11:20:00;101.230;101.330;101.140;101.180;2.248.601.777,34;111.069
WINFUT;21/08/2020;11:15:00;101.075;101.310;101.040;101.230;2.557.079.762,92;126.325
WINFUT;21/08/2020;11:10:00;100.990;101.195;100.945;101.075;3.395.825.434,40;167.972
WINFUT;21/08/2020;11:05:00;101.115;101.195;100.940;100.990;4.003.043.289,43;198.043
WINFUT;21/08/2020;11:00:00;101.395;101.515;101.100;101.110;4.097.555.591,71;202.266
WINFUT;21/08/2020;10:55:00;101.245;101.490;101.135;101.395;2.895.649.012,91;142.936
WINFUT;21/08/2020;10:50:00;101.235;101.270;101.030;101.240;3.157.817.877,84;156.097
WINFUT;21/08/2020;10:45:00;101.135;101.320;101.090;101.235;3.524.141.871,26;174.106
WINFUT;21/08/2020;10:40:00;100.990;101.240;100.915;101.140;3.614.534.184,65;178.768
WINFUT;21/08/2020;10:35:00;100.830;101.005;100.745;100.985;4.265.024.424,42;211.382
WINFUT;21/08/2020;10:30:00;101.180;101.195;100.805;100.830;4.930.143.707,21;243.986
WINFUT;21/08/2020;10:25:00;101.250;101.300;101.120;101.180;3.162.268.834,89;156.217
WINFUT;21/08/2020;10:20:00;100.830;101.265;100.825;101.250;4.720.640.096,08;233.532
WINFUT;21/08/2020;10:15:00;100.750;100.875;100.720;100.835;3.237.341.256,17;160.570
WINFUT;21/08/2020;10:10:00;100.665;100.795;100.550;100.745;5.729.289.505,37;284.541
WINFUT;21/08/2020;10:05:00;101.220;101.255;100.640;100.665;5.490.226.563,57;271.851
WINFUT;21/08/2020;10:00:00;101.355;101.355;101.205;101.220;2.833.680.479,99;139.898
WINFUT;21/08/2020;09:55:00;101.335;101.425;101.305;101.355;2.021.844.769,94;99.722
WINFUT;21/08/2020;09:50:00;101.245;101.350;101.210;101.335;2.026.309.793,03;100.043
WINFUT;21/08/2020;09:45:00;101.275;101.330;101.205;101.250;1.974.078.057,25;97.470
WINFUT;21/08/2020;09:40:00;101.215;101.290;101.180;101.275;1.856.456.579,52;91.692
WINFUT;21/08/2020;09:35:00;101.125;101.240;101.100;101.220;2.372.395.124,18;117.235
WINFUT;21/08/2020;09:30:00;100.915;101.135;100.910;101.125;3.295.721.497,95;163.138
WINFUT;21/08/2020;09:25:00;100.610;100.930;100.575;100.915;2.409.974.091,88;119.599
WINFUT;21/08/2020;09:20:00;100.690;100.715;100.565;100.610;2.470.191.003,82;122.739
WINFUT;21/08/2020;09:15:00;100.705;100.835;100.680;100.690;1.508.586.733,46;74.862
WINFUT;21/08/2020;09:10:00;100.715;100.810;100.665;100.705;1.869.549.657,84;92.801
WINFUT;21/08/2020;09:05:00;100.830;100.900;100.705;100.715;1.495.169.270,25;74.168
WINFUT;21/08/2020;09:00:00;100.895;101.240;100.675;100.830;2.796.781.020,57;138.547
WINFUT;20/08/2020;17:50:00;101.365;101.440;101.120;101.350;815.228.118,09;40.240
WINFUT;20/08/2020;17:45:00;101.550;101.570;101.265;101.375;1.022.489.766,14;50.406
WINFUT;20/08/2020;17:40:00;101.640;101.645;101.525;101.555;660.971.678,77;32.534
WINFUT;20/08/2020;17:35:00;101.685;101.690;101.570;101.640;593.825.193,78;29.212
WINFUT;20/08/2020;17:30:00;101.695;101.760;101.660;101.685;632.656.819,35;31.100
WINFUT;20/08/2020;17:25:00;101.690;101.770;101.655;101.700;770.335.498,39;37.864
WINFUT;20/08/2020;17:20:00;101.695;101.745;101.645;101.690;511.524.329,56;25.152
WINFUT;20/08/2020;17:15:00;101.590;101.755;101.540;101.690;1.236.506.591,28;60.803
WINFUT;20/08/2020;17:10:00;101.650;101.710;101.520;101.590;915.704.912,54;45.056
WINFUT;20/08/2020;17:05:00;101.655;101.725;101.540;101.650;1.367.882.476,23;67.286
WINFUT;20/08/2020;17:00:00;101.605;101.730;101.590;101.655;1.089.946.322,12;53.606
WINFUT;20/08/2020;16:55:00;101.750;101.770;101.595;101.605;1.566.876.372,17;77.045
WINFUT;20/08/2020;16:50:00;101.815;101.850;101.700;101.750;1.921.705.393,40;94.406
WINFUT;20/08/2020;16:45:00;101.930;101.960;101.780;101.815;1.743.862.733,76;85.597
WINFUT;20/08/2020;16:40:00;101.925;102.035;101.870;101.930;2.036.357.275,08;99.873
WINFUT;20/08/2020;16:35:00;101.955;101.990;101.855;101.925;1.496.758.321,11;73.423
WINFUT;20/08/2020;16:30:00;101.930;101.995;101.840;101.955;2.112.572.567,22;103.634
WINFUT;20/08/2020;16:25:00;101.880;101.970;101.830;101.925;2.283.872.650,76;112.061
WINFUT;20/08/2020;16:20:00;101.780;101.905;101.650;101.885;2.844.723.891,04;139.753
WINFUT;20/08/2020;16:15:00;101.730;101.920;101.700;101.780;3.477.867.825,40;170.816
WINFUT;20/08/2020;16:10:00;101.495;101.750;101.315;101.730;3.498.779.930,78;172.298
WINFUT;20/08/2020;16:05:00;101.260;101.500;101.260;101.490;2.330.409.615,51;114.905
WINFUT;20/08/2020;16:00:00;101.270;101.400;101.200;101.260;1.813.832.745,88;89.535
WINFUT;20/08/2020;15:55:00;101.335;101.430;101.230;101.270;1.652.337.532,49;81.547
WINFUT;20/08/2020;15:50:00;101.275;101.395;101.200;101.340;2.086.978.282,93;103.012
WINFUT;20/08/2020;15:45:00;100.930;101.430;100.895;101.275;4.337.148.090,32;214.304
WINFUT;20/08/2020;15:40:00;100.870;100.955;100.765;100.930;2.599.956.962,66;128.872
WINFUT;20/08/2020;15:35:00;101.050;101.200;100.825;100.870;3.318.594.515,30;164.284
WINFUT;20/08/2020;15:30:00;101.145;101.165;100.945;101.055;2.133.007.598,67;105.545
WINFUT;20/08/2020;15:25:00;101.110;101.225;101.040;101.145;1.718.936.067,51;84.981
WINFUT;20/08/2020;15:20:00;101.075;101.200;100.990;101.105;2.330.129.386,59;115.251
WINFUT;20/08/2020;15:15:00;101.095;101.190;101.070;101.075;1.743.642.682,87;86.199
WINFUT;20/08/2020;15:10:00;101.210;101.230;100.935;101.095;3.004.370.545,61;148.666
WINFUT;20/08/2020;15:05:00;101.115;101.220;101.065;101.215;1.625.599.503,12;80.369
WINFUT;20/08/2020;15:00:00;101.190;101.250;101.110;101.115;1.602.789.465,77;79.192
WINFUT;20/08/2020;14:55:00;101.170;101.195;101.095;101.190;1.346.889.551,98;66.583
WINFUT;20/08/2020;14:50:00;101.290;101.350;101.130;101.165;1.863.663.192,63;92.056
WINFUT;20/08/2020;14:45:00;101.325;101.360;101.260;101.285;1.341.389.483,88;66.208
WINFUT;20/08/2020;14:40:00;101.200;101.355;101.195;101.320;1.851.883.394,44;91.428
WINFUT;20/08/2020;14:35:00;101.105;101.220;101.050;101.200;1.855.682.604,54;91.743
WINFUT;20/08/2020;14:30:00;101.095;101.215;100.965;101.105;3.771.992.382,98;186.569
WINFUT;20/08/2020;14:25:00;101.550;101.580;101.065;101.100;3.628.130.367,75;179.024
WINFUT;20/08/2020;14:20:00;101.425;101.590;101.410;101.550;1.578.696.803,36;77.758
WINFUT;20/08/2020;14:15:00;101.450;101.500;101.400;101.420;1.072.235.415,87;52.849
WINFUT;20/08/2020;14:10:00;101.330;101.535;101.310;101.445;1.593.911.075,60;78.577
WINFUT;20/08/2020;14:05:00;101.385;101.440;101.320;101.335;1.083.248.385,04;53.421
WINFUT;20/08/2020;14:00:00;101.375;101.415;101.280;101.385;1.256.734.981,61;62.001
WINFUT;20/08/2020;13:55:00;101.425;101.460;101.265;101.375;1.855.206.946,47;91.525
WINFUT;20/08/2020;13:50:00;101.265;101.470;101.240;101.430;2.377.558.586,20;117.283
WINFUT;20/08/2020;13:45:00;101.420;101.435;101.235;101.265;1.951.638.026,91;96.314
WINFUT;20/08/2020;13:40:00;101.535;101.675;101.405;101.415;3.066.517.792,35;150.969
WINFUT;20/08/2020;13:35:00;101.340;101.580;101.300;101.535;2.709.793.483,11;133.593
WINFUT;20/08/2020;13:30:00;101.515;101.540;101.330;101.340;1.629.503.347,12;80.333
WINFUT;20/08/2020;13:25:00;101.440;101.550;101.400;101.515;2.232.168.415,05;109.973
WINFUT;20/08/2020;13:20:00;101.410;101.510;101.310;101.435;2.402.696.387,58;118.467
WINFUT;20/08/2020;13:15:00;101.385;101.430;101.285;101.410;1.486.673.481,03;73.337
WINFUT;20/08/2020;13:10:00;101.300;101.440;101.260;101.380;2.561.154.892,95;126.364
WINFUT;20/08/2020;13:05:00;101.050;101.340;101.030;101.295;2.452.927.308,37;121.160
WINFUT;20/08/2020;13:00:00;101.125;101.230;101.025;101.055;2.025.519.108,06;100.154
WINFUT;20/08/2020;12:55:00;101.155;101.250;101.060;101.120;2.228.997.878,07;110.186
WINFUT;20/08/2020;12:50:00;100.955;101.230;100.945;101.155;2.887.688.908,86;142.782
WINFUT;20/08/2020;12:45:00;100.935;101.110;100.860;100.955;3.355.575.168,85;166.138
WINFUT;20/08/2020;12:40:00;100.705;100.950;100.545;100.935;3.462.974.565,57;171.885
WINFUT;20/08/2020;12:35:00;100.560;100.740;100.540;100.705;2.703.568.798,30;134.338
WINFUT;20/08/2020;12:30:00;100.485;100.575;100.455;100.565;1.366.251.804,39;67.963
WINFUT;20/08/2020;12:25:00;100.570;100.635;100.460;100.485;2.645.484.796,46;131.552
WINFUT;20/08/2020;12:20:00;100.235;100.595;100.235;100.570;2.578.551.478,52;128.411
WINFUT;20/08/2020;12:15:00;100.180;100.285;100.160;100.240;1.590.583.502,80;79.352
WINFUT;20/08/2020;12:10:00;100.080;100.200;100.000;100.180;1.876.555.112,10;93.727
WINFUT;20/08/2020;12:05:00;100.355;100.360;100.075;100.075;2.268.428.743,94;113.182
WINFUT;20/08/2020;12:00:00;99.985;100.430;99.935;100.355;2.698.310.125,41;134.797
WINFUT;20/08/2020;11:55:00;100.215;100.270;99.940;99.980;2.662.529.069,89;133.052
WINFUT;20/08/2020;11:50:00;100.060;100.330;100.055;100.215;3.448.566.757,60;172.056
WINFUT;20/08/2020;11:45:00;99.870;100.100;99.825;100.060;3.193.438.393,89;159.739
WINFUT;20/08/2020;11:40:00;100.110;100.125;99.850;99.870;3.544.047.697,13;177.245
WINFUT;20/08/2020;11:35:00;100.345;100.370;100.100;100.115;2.468.543.816,93;123.158
WINFUT;20/08/2020;11:30:00;100.345;100.440;100.260;100.345;2.158.083.793,26;107.539
WINFUT;20/08/2020;11:25:00;100.450;100.535;100.275;100.345;2.633.399.836,34;131.145
WINFUT;20/08/2020;11:20:00;100.435;100.570;100.270;100.455;4.262.876.996,67;212.271
WINFUT;20/08/2020;11:15:00;100.150;100.460;100.135;100.435;4.301.545.995,31;214.418
WINFUT;20/08/2020;11:10:00;99.780;100.155;99.775;100.150;4.027.206.017,37;201.405
WINFUT;20/08/2020;11:05:00;99.785;99.955;99.700;99.775;2.883.988.309,29;144.455
WINFUT;20/08/2020;11:00:00;99.750;99.840;99.600;99.785;3.024.195.756,41;151.626
WINFUT;20/08/2020;10:55:00;99.825;99.915;99.675;99.755;3.163.397.597,47;158.454
WINFUT;20/08/2020;10:50:00;99.715;99.840;99.600;99.830;2.960.597.468,47;148.457
WINFUT;20/08/2020;10:45:00;99.800;99.870;99.715;99.715;2.451.690.930,81;122.832
WINFUT;20/08/2020;10:40:00;99.715;99.810;99.540;99.800;3.042.977.034,72;152.648
WINFUT;20/08/2020;10:35:00;99.755;99.875;99.665;99.710;3.384.882.131,82;169.624
WINFUT;20/08/2020;10:30:00;99.620;99.770;99.430;99.750;4.927.925.538,04;247.300
WINFUT;20/08/2020;10:25:00;99.535;99.745;99.510;99.615;3.517.476.347,87;176.551
WINFUT;20/08/2020;10:20:00;99.310;99.580;99.255;99.535;3.061.125.258,07;153.947
WINFUT;20/08/2020;10:15:00;99.500;99.670;99.300;99.315;4.933.121.922,21;247.961
WINFUT;20/08/2020;10:10:00;99.275;99.650;99.225;99.505;4.316.120.285,92;217.026
WINFUT;20/08/2020;10:05:00;99.130;99.290;99.075;99.280;2.451.830.259,95;123.620
WINFUT;20/08/2020;10:00:00;99.260;99.265;98.890;99.130;4.231.099.372,75;213.607
WINFUT;20/08/2020;09:55:00;99.215;99.275;98.930;99.260;4.391.767.052,19;221.542
WINFUT;20/08/2020;09:50:00;99.450;99.515;99.185;99.215;2.610.131.670,27;131.338
WINFUT;20/08/2020;09:45:00;99.370;99.465;99.300;99.450;1.065.888.771,03;53.623
WINFUT;20/08/2020;09:40:00;99.455;99.480;99.310;99.375;1.125.819.291,94;56.638
WINFUT;20/08/2020;09:35:00;99.390;99.495;99.270;99.460;1.851.557.769,86;93.151
WINFUT;20/08/2020;09:30:00;99.525;99.540;99.290;99.385;1.831.685.035,57;92.131
WINFUT;20/08/2020;09:25:00;99.215;99.535;99.195;99.525;2.215.272.872,33;111.441
WINFUT;20/08/2020;09:20:00;99.285;99.335;99.150;99.215;2.221.742.224,48;111.941
WINFUT;20/08/2020;09:15:00;99.565;99.595;99.265;99.285;1.899.533.461,58;95.480
WINFUT;20/08/2020;09:10:00;99.475;99.660;99.395;99.565;3.128.174.116,03;157.142
WINFUT;20/08/2020;09:05:00;99.030;99.475;99.000;99.475;3.959.281.668,62;199.459
WINFUT;19/08/2020;17:50:00;100.955;101.100;100.925;100.990;591.729.097,79;29.290
WINFUT;19/08/2020;17:45:00;100.895;101.030;100.875;100.955;720.228.741,70;35.674
WINFUT;19/08/2020;17:40:00;100.925;100.950;100.745;100.895;1.096.764.801,31;54.373
WINFUT;19/08/2020;17:35:00;100.965;100.990;100.910;100.925;394.521.385,86;19.542
WINFUT;19/08/2020;17:30:00;100.940;101.015;100.930;100.960;453.093.717,73;22.437
WINFUT;19/08/2020;17:25:00;101.045;101.050;100.920;100.935;765.995.238,38;37.931
WINFUT;19/08/2020;17:20:00;100.935;101.070;100.915;101.045;665.986.686,89;32.971
WINFUT;19/08/2020;17:15:00;100.940;101.010;100.900;100.935;543.097.760,07;26.898
WINFUT;19/08/2020;17:10:00;100.990;101.005;100.850;100.935;1.138.297.517,92;56.393
WINFUT;19/08/2020;17:05:00;100.830;101.010;100.805;100.990;1.232.263.221,32;61.062
WINFUT;19/08/2020;17:00:00;100.805;100.885;100.655;100.830;2.537.851.648,78;125.928
WINFUT;19/08/2020;16:55:00;100.960;101.020;100.790;100.805;2.763.057.453,09;136.945
WINFUT;19/08/2020;16:50:00;101.035;101.125;100.920;100.960;2.742.915.117,74;135.779
WINFUT;19/08/2020;16:45:00;101.230;101.265;101.005;101.035;2.222.624.911,99;109.913
WINFUT;19/08/2020;16:40:00;101.245;101.280;101.040;101.230;2.651.255.015,33;131.048
WINFUT;19/08/2020;16:35:00;101.245;101.310;101.215;101.245;991.313.614,69;48.949
WINFUT;19/08/2020;16:30:00;101.420;101.475;101.165;101.245;2.328.003.000,50;114.912
WINFUT;19/08/2020;16:25:00;101.280;101.480;101.260;101.420;1.872.812.326,74;92.379
WINFUT;19/08/2020;16:20:00;101.295;101.415;101.250;101.280;1.734.070.604,69;85.572
WINFUT;19/08/2020;16:15:00;101.285;101.340;101.225;101.295;1.451.591.024,51;71.658
WINFUT;19/08/2020;16:10:00;101.340;101.440;101.230;101.280;1.959.788.088,03;96.698
WINFUT;19/08/2020;16:05:00;101.430;101.465;101.335;101.340;1.119.685.386,58;55.214
WINFUT;19/08/2020;16:00:00;101.410;101.520;101.335;101.430;1.917.210.463,38;94.511
WINFUT;19/08/2020;15:55:00;101.385;101.470;101.295;101.410;1.677.249.889,83;82.715
WINFUT;19/08/2020;15:50:00;101.265;101.400;101.210;101.380;1.746.032.096,87;86.168
WINFUT;19/08/2020;15:45:00;101.285;101.490;101.250;101.260;2.550.902.946,78;125.796
WINFUT;19/08/2020;15:40:00;101.345;101.425;101.230;101.285;1.918.936.351,42;94.678
WINFUT;19/08/2020;15:35:00;101.385;101.390;101.150;101.345;2.116.515.699,37;104.502
WINFUT;19/08/2020;15:30:00;101.255;101.400;101.150;101.390;2.799.697.943,49;138.203
WINFUT;19/08/2020;15:25:00;101.200;101.330;101.040;101.255;3.025.955.655,87;149.511
WINFUT;19/08/2020;15:20:00;101.500;101.530;100.840;101.200;7.293.909.889,23;360.559
WINFUT;19/08/2020;15:15:00;101.670;101.780;101.465;101.505;4.598.427.784,02;226.219
WINFUT;19/08/2020;15:10:00;101.945;101.990;101.645;101.675;3.391.675.814,15;166.544
WINFUT;19/08/2020;15:05:00;102.045;102.060;101.770;101.945;3.329.569.257,20;163.404
WINFUT;19/08/2020;15:00:00;102.090;102.140;101.940;102.045;1.879.059.057,75;92.096
WINFUT;19/08/2020;14:55:00;102.025;102.150;101.940;102.085;2.370.021.131,02;116.117
WINFUT;19/08/2020;14:50:00;102.050;102.070;101.990;102.025;1.369.939.832,23;67.139
WINFUT;19/08/2020;14:45:00;101.870;102.060;101.845;102.050;2.327.426.910,40;114.146
WINFUT;19/08/2020;14:40:00;101.765;101.885;101.715;101.865;1.371.526.656,28;67.364
WINFUT;19/08/2020;14:35:00;101.865;101.905;101.705;101.765;1.852.312.161,39;90.987
WINFUT;19/08/2020;14:30:00;101.860;101.880;101.800;101.870;849.142.836,56;41.687
WINFUT;19/08/2020;14:25:00;101.860;101.895;101.810;101.855;1.217.634.091,00;59.773
WINFUT;19/08/2020;14:20:00;101.955;101.980;101.850;101.860;1.477.728.590,84;72.506
WINFUT;19/08/2020;14:15:00;101.910;101.970;101.880;101.955;1.101.237.692,28;54.022
WINFUT;19/08/2020;14:10:00;101.835;101.945;101.765;101.910;1.811.793.641,78;88.930
WINFUT;19/08/2020;14:05:00;101.850;101.875;101.790;101.840;945.802.960,99;46.439
WINFUT;19/08/2020;14:00:00;101.785;101.850;101.730;101.850;1.222.394.097,08;60.045
WINFUT;19/08/2020;13:55:00;101.785;101.805;101.720;101.790;858.012.060,69;42.158
WINFUT;19/08/2020;13:50:00;101.830;101.870;101.750;101.785;1.115.643.894,49;54.790
WINFUT;19/08/2020;13:45:00;101.780;101.845;101.720;101.835;1.600.932.965,68;78.653
WINFUT;19/08/2020;13:40:00;101.850;101.940;101.755;101.780;1.757.616.332,98;86.281
WINFUT;19/08/2020;13:35:00;101.730;101.920;101.675;101.850;2.577.685.343,11;126.587
WINFUT;19/08/2020;13:30:00;101.715;101.830;101.675;101.730;2.183.520.533,30;107.292
WINFUT;19/08/2020;13:25:00;101.585;101.750;101.580;101.720;2.083.820.243,83;102.491
WINFUT;19/08/2020;13:20:00;101.495;101.590;101.460;101.585;1.491.709.448,08;73.460
WINFUT;19/08/2020;13:15:00;101.635;101.640;101.440;101.495;2.382.047.028,26;117.307
WINFUT;19/08/2020;13:10:00;101.620;101.710;101.580;101.640;1.533.103.795,68;75.413
WINFUT;19/08/2020;13:05:00;101.680;101.750;101.605;101.615;1.842.755.920,26;90.625
WINFUT;19/08/2020;13:00:00;101.850;101.865;101.625;101.675;1.762.253.988,06;86.600
WINFUT;19/08/2020;12:55:00;101.785;101.870;101.760;101.850;1.163.893.921,21;57.155
WINFUT;19/08/2020;12:50:00;101.810;101.840;101.735;101.785;1.123.328.322,62;55.182
WINFUT;19/08/2020;12:45:00;101.740;101.840;101.690;101.805;1.598.998.569,65;78.557
WINFUT;19/08/2020;12:40:00;101.650;101.760;101.580;101.745;2.540.103.258,58;124.925
WINFUT;19/08/2020;12:35:00;101.870;101.935;101.625;101.645;2.556.014.520,80;125.539
WINFUT;19/08/2020;12:30:00;101.830;101.880;101.770;101.870;1.069.663.194,82;52.519
WINFUT;19/08/2020;12:25:00;101.835;101.885;101.750;101.835;1.850.428.209,36;90.863
WINFUT;19/08/2020;12:20:00;101.780;101.845;101.680;101.830;2.015.233.843,81;99.025
WINFUT;19/08/2020;12:15:00;101.925;101.980;101.720;101.780;2.478.954.020,65;121.722
WINFUT;19/08/2020;12:10:00;102.330;102.365;101.775;101.920;5.084.233.555,08;249.157
WINFUT;19/08/2020;12:05:00;101.955;102.360;101.940;102.330;1.999.353.676,53;97.938
WINFUT;19/08/2020;12:00:00;102.035;102.105;101.890;101.955;2.313.462.631,17;113.394
WINFUT;19/08/2020;11:55:00;101.935;102.090;101.920;102.030;2.258.510.355,36;110.685
WINFUT;19/08/2020;11:50:00;101.885;101.975;101.845;101.935;1.579.135.047,34;77.478
WINFUT;19/08/2020;11:45:00;102.040;102.080;101.870;101.885;2.156.021.018,86;105.746
WINFUT;19/08/2020;11:40:00;101.955;102.135;101.805;102.040;3.914.196.017,82;191.926
WINFUT;19/08/2020;11:35:00;102.130;102.180;101.915;101.955;3.281.585.531,47;160.795
WINFUT;19/08/2020;11:30:00;102.040;102.160;102.010;102.130;3.129.973.243,22;153.299
WINFUT;19/08/2020;11:25:00;101.900;102.060;101.865;102.035;2.920.986.135,14;143.216
WINFUT;19/08/2020;11:20:00;101.795;101.940;101.745;101.900;2.551.000.792,71;125.249
WINFUT;19/08/2020;11:15:00;101.805;101.920;101.720;101.795;2.566.079.338,93;126.022
WINFUT;19/08/2020;11:10:00;101.680;101.840;101.600;101.810;2.845.059.957,08;139.828
WINFUT;19/08/2020;11:05:00;101.450;101.685;101.325;101.680;3.114.260.104,09;153.409
WINFUT;19/08/2020;11:00:00;101.685;101.770;101.235;101.455;6.296.291.421,19;310.124
WINFUT;19/08/2020;10:55:00;101.930;101.960;101.605;101.685;4.741.818.040,12;232.980
WINFUT;19/08/2020;10:50:00;101.945;102.150;101.915;101.925;3.288.009.753,53;161.130
WINFUT;19/08/2020;10:45:00;101.900;102.090;101.800;101.945;4.292.882.575,41;210.580
WINFUT;19/08/2020;10:40:00;102.010;102.080;101.885;101.905;4.612.867.444,12;226.186
WINFUT;19/08/2020;10:35:00;102.160;102.265;101.995;102.010;4.387.074.929,73;214.803
WINFUT;19/08/2020;10:30:00;102.310;102.310;102.020;102.155;5.406.838.669,76;264.681
WINFUT;19/08/2020;10:25:00;102.270;102.455;102.215;102.310;2.531.143.245,31;123.678
WINFUT;19/08/2020;10:20:00;102.320;102.420;102.170;102.270;3.619.777.299,37;176.896
WINFUT;19/08/2020;10:15:00;102.075;102.320;102.015;102.320;4.069.866.109,99;199.200
WINFUT;19/08/2020;10:10:00;102.390;102.415;102.040;102.075;4.094.055.015,37;200.251
WINFUT;19/08/2020;10:05:00;102.415;102.490;102.325;102.390;2.868.974.535,43;140.087
WINFUT;19/08/2020;10:00:00;102.655;102.655;102.360;102.410;3.666.315.539,22;178.904
WINFUT;19/08/2020;09:55:00;102.695;102.705;102.540;102.650;1.960.323.141,92;95.518
WINFUT;19/08/2020;09:50:00;102.455;102.725;102.415;102.695;3.648.952.535,85;177.855
WINFUT;19/08/2020;09:45:00;102.570;102.580;102.425;102.450;1.973.459.624,12;96.266
WINFUT;19/08/2020;09:40:00;102.490;102.625;102.480;102.570;2.942.121.688,42;143.437
WINFUT;19/08/2020;09:35:00;102.205;102.490;102.190;102.485;3.385.221.859,98;165.351
WINFUT;19/08/2020;09:30:00;102.200;102.240;102.140;102.200;1.096.501.365,17;53.644
WINFUT;19/08/2020;09:25:00;102.185;102.225;102.130;102.200;1.051.124.811,49;51.437
WINFUT;19/08/2020;09:20:00;102.155;102.295;102.080;102.185;2.760.578.223,68;135.096
WINFUT;19/08/2020;09:15:00;102.230;102.435;102.130;102.150;4.019.718.498,27;196.499
WINFUT;19/08/2020;09:10:00;102.215;102.275;102.175;102.230;1.447.789.881,33;70.812
WINFUT;19/08/2020;09:05:00;101.870;102.290;101.850;102.215;3.133.134.700,17;153.437
WINFUT;19/08/2020;09:00:00;101.665;101.945;101.640;101.870;2.725.459.270,27;133.911
WINFUT;18/08/2020;17:50:00;102.240;102.240;102.090;102.135;649.416.873,59;31.784
